,MAE,RMSE,Model,Dataset,Type
1109,0.4102494120597839,0.5786336931500903,GRU,COVID-19,Nomothetic
1110,0.4754304885864258,0.6646895510711964,GRU,COVID-19,Nomothetic
1111,0.6594118796862088,0.8645657698027547,GRU,COVID-19,Nomothetic
1112,0.47681171243841,0.6379363693163739,GRU,COVID-19,Nomothetic
1113,0.4320472387167123,0.7243892639277076,GRU,COVID-19,Nomothetic
1114,0.3474391996860504,0.5585417518872424,GRU,COVID-19,Nomothetic
1115,0.8892009357611338,1.0416342744933145,GRU,COVID-19,Nomothetic
1116,0.4623780800746037,0.7514082954645408,GRU,COVID-19,Nomothetic
1117,0.6736191461483637,0.8200132330251365,GRU,COVID-19,Nomothetic
1118,0.704006396807157,0.8850865504805671,GRU,COVID-19,Nomothetic
1119,2.395451206427354,2.600864565192873,GRU,COVID-19,Nomothetic
1120,0.7365380525588989,0.9271837043542044,GRU,COVID-19,Nomothetic
1121,0.4575622298500754,0.6281358899713434,GRU,COVID-19,Nomothetic
1122,0.5595670342445374,0.7796001939266978,GRU,COVID-19,Nomothetic
1123,0.8363659840363723,1.0108257240705274,GRU,COVID-19,Nomothetic
1124,0.602516104777654,0.7562713426551152,GRU,COVID-19,Nomothetic
1125,0.8885957369437585,1.0635640631327448,GRU,COVID-19,Nomothetic
1126,0.79782568415006,0.9571568390329246,GRU,COVID-19,Nomothetic
1127,0.7426302631696066,1.0029080348884205,GRU,COVID-19,Nomothetic
1128,0.7604556733911688,1.0317546489316385,GRU,COVID-19,Nomothetic
1129,1.057712544997533,1.1655266984126271,GRU,COVID-19,Nomothetic
1130,0.8435273603959517,1.002226340517026,GRU,COVID-19,Nomothetic
1131,0.6400780280431112,1.0033357746077791,GRU,COVID-19,Nomothetic
1132,0.4823270394251897,0.6642328350008234,GRU,COVID-19,Nomothetic
1133,0.741364985704422,0.990201807358319,GRU,COVID-19,Nomothetic
1134,0.5110714002089067,0.7996033636156025,GRU,COVID-19,Nomothetic
1135,0.4533281822999318,0.7665727541862996,GRU,COVID-19,Nomothetic
1136,1.0676724116007488,1.3524508058388602,GRU,COVID-19,Nomothetic
1137,0.5670081377029419,0.8969057176381521,GRU,COVID-19,Nomothetic
1138,0.7073107560475668,0.825309548071895,GRU,COVID-19,Nomothetic
1139,0.5387759308020273,0.7227795019875939,GRU,COVID-19,Nomothetic
1140,0.8486086780374701,1.1029553641696588,GRU,COVID-19,Nomothetic
1141,0.9669086107840904,1.169537653847284,GRU,COVID-19,Nomothetic
1142,0.5999699632326762,0.8202709918560877,GRU,COVID-19,Nomothetic
1143,0.6622603893280029,0.7949475743378512,GRU,COVID-19,Nomothetic
1144,0.4975015819072723,0.6546731037055704,GRU,COVID-19,Nomothetic
1145,0.507076640923818,0.8226548397144562,GRU,COVID-19,Nomothetic
1146,0.5200708554341242,0.7931090502720332,GRU,COVID-19,Nomothetic
1147,0.4479704697926839,0.6492343504379356,GRU,COVID-19,Nomothetic
1148,0.6815631637970606,0.8398901668243902,GRU,COVID-19,Nomothetic
1149,0.4131772170464198,0.7291463911416884,GRU,COVID-19,Nomothetic
1150,0.7600810390252334,0.9959359892897351,GRU,COVID-19,Nomothetic
1151,0.4080822605353135,0.5722296341022257,GRU,COVID-19,Nomothetic
1152,0.6314006745815277,0.7810281662626535,GRU,COVID-19,Nomothetic
1153,0.8886686166127523,1.1827085541248563,GRU,COVID-19,Nomothetic
1154,0.8476099876257089,0.9940250420100816,GRU,COVID-19,Nomothetic
1155,0.705818792184194,0.9150542443948028,GRU,COVID-19,Nomothetic
1156,0.7735670457283655,1.0820004665908567,GRU,COVID-19,Nomothetic
1157,0.8257131079832712,0.9950385742874154,GRU,COVID-19,Nomothetic
1158,1.098500370979309,1.2114306427307069,GRU,COVID-19,Nomothetic
1159,0.4861684342225392,0.6344748015969477,GRU,COVID-19,Nomothetic
1160,0.6207125534613928,0.7748179998643331,GRU,COVID-19,Nomothetic
1161,0.3494917704508855,0.5507475159988274,GRU,COVID-19,Nomothetic
