,MAE,RMSE,Model,Dataset
94,24.04217449910746,29.195102287131345,RF,Alcohol
95,5.40350694259459,7.6214171364438235,RF,Alcohol
96,2.9996982478788476,3.902195560377633,RF,Alcohol
97,12.26617579422782,16.553249911354488,RF,Alcohol
98,16.98461925257356,24.105826109732615,RF,Alcohol
99,18.672417665562055,22.821222326277905,RF,Alcohol
100,7.355231872343127,9.447423337023547,RF,Alcohol
101,3.1783709850987774,4.483870716179278,RF,Alcohol
102,11.38231963430222,14.051947635105142,RF,Alcohol
103,7.371351944178578,9.447650777363066,RF,Alcohol
104,8.243855073418406,11.510753394930656,RF,Alcohol
105,14.511548237371052,18.280716499775103,RF,Alcohol
106,5.866778766254649,10.533344521523874,RF,Alcohol
107,15.714806595428813,21.395971882121472,RF,Alcohol
108,1.7124622218010184,4.252664239405114,RF,Alcohol
109,13.769296584097322,18.454899935361542,RF,Alcohol
