,MAE,RMSE,Model,Dataset
330,0.9394429542801597,1.0794525562549704,XGBoost,COVID-19
331,0.06066102782885233,0.07543785482281486,XGBoost,COVID-19
332,0.6081337233384451,0.7388095224381177,XGBoost,COVID-19
333,0.4626267433166504,0.4921754906562082,XGBoost,COVID-19
334,1.078080952167511,1.2182673103644421,XGBoost,COVID-19
335,1.2904918844049627,1.4532636293344756,XGBoost,COVID-19
336,0.6153597931067148,0.7361516453241416,XGBoost,COVID-19
337,0.6570160438617071,0.97517975854097,XGBoost,COVID-19
338,0.8467611968517303,0.9997725997370596,XGBoost,COVID-19
339,0.7702872157096863,0.8266492593070052,XGBoost,COVID-19
340,0.20924043158690134,0.31123644979720216,XGBoost,COVID-19
341,0.44331575523723254,0.6084730085492946,XGBoost,COVID-19
342,0.3863169617123074,0.5370289929113722,XGBoost,COVID-19
343,0.41857608159383136,0.5571700115562762,XGBoost,COVID-19
344,0.1756191687150435,0.2318824653026169,XGBoost,COVID-19
345,1.2477173606554668,1.7399930707408429,XGBoost,COVID-19
346,0.41760199268658954,0.5496920467524717,XGBoost,COVID-19
347,1.227229042486711,1.3619403416000053,XGBoost,COVID-19
348,0.5642238855361938,0.6065890330036298,XGBoost,COVID-19
349,0.45949840545654297,0.4935406755146097,XGBoost,COVID-19
350,0.30597777167956036,0.43055084621104994,XGBoost,COVID-19
351,0.4502441774715077,0.546182875014341,XGBoost,COVID-19
352,0.9771476785341898,1.0989554987671184,XGBoost,COVID-19
353,0.05513221025466919,0.05522729713170981,XGBoost,COVID-19
354,0.8170259323987094,0.9513753168034862,XGBoost,COVID-19
355,0.47678910692532855,0.5805600716695718,XGBoost,COVID-19
356,0.37013422359119763,0.516408364104169,XGBoost,COVID-19
357,0.5805113315582275,0.6844449605541887,XGBoost,COVID-19
358,0.32897955721074884,0.4690558370831403,XGBoost,COVID-19
359,0.5025226094506003,0.6064551142775473,XGBoost,COVID-19
360,0.4381534655888875,0.5762904666626997,XGBoost,COVID-19
361,0.4074769674769675,0.4547444141477321,RF,COVID-19
362,0.2888628740727273,0.6176641025182921,RF,COVID-19
363,0.6363636363636365,0.7623077938351044,RF,COVID-19
364,0.46134923338374184,0.6420490496848954,RF,COVID-19
365,0.4558333333333333,0.654350823335617,RF,COVID-19
366,0.29333333333333333,0.33466401061363027,RF,COVID-19
367,0.22000000000000006,0.37947331922020555,RF,COVID-19
368,0.42909090909090913,0.5799059484872604,RF,COVID-19
369,0.0,0.0,RF,COVID-19
370,0.04731481481481481,0.06272203359221055,RF,COVID-19
371,0.5307884661317156,0.7137479126272077,RF,COVID-19
372,0.48038272483540045,0.5315520472971146,RF,COVID-19
373,0.8675642135642132,1.1863908756268131,RF,COVID-19
374,0.5640000000000001,0.6542170893518451,RF,COVID-19
375,0.5333333333333333,0.5664705542999467,RF,COVID-19
376,0.6356339956339956,0.7161872081603572,RF,COVID-19
377,0.48048276930752526,0.4830833123105196,RF,COVID-19
378,0.6221296296296296,0.6872210245805307,RF,COVID-19
379,0.39600177383803103,0.4010167859873843,RF,COVID-19
380,0.41548557511679984,0.4366575222959163,RF,COVID-19
381,0.7101314071090254,0.8040162369163802,RF,COVID-19
382,0.24786125288938585,0.24982729793802633,RF,COVID-19
383,0.24735577421851906,0.37470799652211234,RF,COVID-19
384,0.19366666666666665,0.24182868132442667,RF,COVID-19
385,0.9783203463203463,1.0062856528290922,RF,COVID-19
386,0.054876543209876505,0.09062960785276482,RF,COVID-19
387,0.5408036991517048,0.6183289822798512,RF,COVID-19
388,0.28388888888888886,0.36075623588289507,RF,COVID-19
389,1.0351587301587302,1.1613442481680452,RF,COVID-19
390,1.4624603174603175,1.6878276441993907,RF,COVID-19
391,0.5288333333333334,0.7218467494031714,RF,COVID-19
392,0.6883056777752213,0.8418258849892485,RF,COVID-19
393,0.7055555555555556,0.7569431702333822,RF,COVID-19
